mid,date
129622,2000-11-22 04:11:00
338895,2000-11-22 04:12:00
338896,2000-11-22 04:13:00
114876,2000-11-22 04:14:00
242890,2000-11-22 04:14:00
85215,2000-11-22 04:23:00
327067,2000-11-22 04:37:00
186259,2000-11-22 04:38:00
327068,2000-11-22 04:39:00
338897,2000-11-22 04:40:00
378668,2000-11-22 04:46:00
338898,2000-11-22 04:48:00
218284,2000-11-22 04:58:00
218282,2000-11-22 05:00:00
174442,2000-11-22 05:11:00
338899,2000-11-22 05:12:00
218276,2000-11-22 06:05:00
327070,2000-11-22 06:11:00
375946,2000-11-22 06:47:00
218285,2000-11-22 07:05:00
289281,2000-11-22 07:07:00
338900,2000-11-22 07:09:00
34632,2000-11-22 07:36:00
180641,2000-11-22 07:36:00
180640,2000-11-22 07:38:00
180639,2000-11-22 07:41:00
199718,2000-11-22 07:43:00
180638,2000-11-22 08:18:00
108814,2000-11-22 08:23:00
180637,2000-11-22 08:23:00
180636,2000-11-22 08:26:00
188397,2000-11-22 08:30:00
180635,2000-11-22 09:05:00
180634,2000-11-22 09:08:00
180633,2000-11-22 09:09:00
125328,2000-11-22 09:10:00
125329,2000-11-22 09:11:00
180632,2000-11-22 09:27:00
180631,2000-11-22 09:29:00
114787,2000-11-22 10:04:00
114788,2000-11-22 11:06:00
115438,2000-11-22 16:01:00
154100,2000-11-23 01:34:00
154099,2000-11-23 01:42:00
218265,2000-11-23 09:54:00
152737,2000-11-23 13:34:00
152736,2000-11-23 13:42:00
115441,2000-11-23 16:01:00
82823,2000-11-24 06:07:00
82822,2000-11-24 06:11:00
82821,2000-11-24 06:40:00
376804,2000-11-24 09:25:00
369782,2000-11-24 09:25:00
154098,2000-11-25 12:06:00
154097,2000-11-25 12:08:00
154096,2000-11-25 12:09:00
154095,2000-11-25 12:15:00
154094,2000-11-25 12:32:00
327073,2000-11-25 20:22:00
128946,2000-11-25 23:53:00
119946,2000-11-25 23:53:00
152735,2000-11-26 00:06:00
152734,2000-11-26 00:08:00
152733,2000-11-26 00:09:00
152732,2000-11-26 00:11:00
152731,2000-11-26 00:15:00
152730,2000-11-26 00:32:00
338901,2000-11-26 07:06:00
327074,2000-11-26 07:19:00
322618,2000-11-26 08:10:00
327075,2000-11-26 10:02:00
39074,2000-11-26 10:14:00
154093,2000-11-26 12:55:00
154092,2000-11-26 12:56:00
35951,2000-11-26 15:48:00
115445,2000-11-26 16:01:00
36410,2000-11-26 16:01:00
36409,2000-11-26 16:10:00
36408,2000-11-26 18:00:00
186265,2000-11-26 23:19:00
327078,2000-11-26 23:26:00
154091,2000-11-26 23:40:00
82820,2000-11-26 23:44:00
82819,2000-11-27 00:06:00
180630,2000-11-27 00:14:00
108810,2000-11-27 00:16:00
180629,2000-11-27 00:16:00
10692,2000-11-27 00:16:00
176011,2000-11-27 00:17:00
378669,2000-11-27 00:20:00
176010,2000-11-27 00:22:00
180628,2000-11-27 00:26:00
333512,2000-11-27 00:28:00
35809,2000-11-27 00:30:00
10691,2000-11-27 00:43:00
186269,2000-11-27 00:43:00
180627,2000-11-27 00:52:00
152729,2000-11-27 00:55:00
152728,2000-11-27 00:56:00
180626,2000-11-27 01:00:00
108808,2000-11-27 01:06:00
114875,2000-11-27 01:29:00
242898,2000-11-27 01:29:00
154090,2000-11-27 01:36:00
384579,2000-11-27 01:41:00
82818,2000-11-27 01:41:00
82817,2000-11-27 01:44:00
338902,2000-11-27 01:45:00
390842,2000-11-27 01:48:00
154089,2000-11-27 01:56:00
333513,2000-11-27 02:12:00
333514,2000-11-27 02:13:00
154088,2000-11-27 02:15:00
36407,2000-11-27 02:16:00
333515,2000-11-27 02:23:00
333516,2000-11-27 02:30:00
265739,2000-11-27 02:33:00
108805,2000-11-27 02:33:00
378670,2000-11-27 02:35:00
369169,2000-11-27 02:39:00
10689,2000-11-27 02:40:00
384943,2000-11-27 02:41:00
378671,2000-11-27 02:42:00
369170,2000-11-27 02:44:00
384580,2000-11-27 02:44:00
82816,2000-11-27 02:45:00
369171,2000-11-27 02:48:00
384581,2000-11-27 02:56:00
338903,2000-11-27 03:21:00
176009,2000-11-27 03:26:00
176008,2000-11-27 03:27:00
369172,2000-11-27 03:36:00
114789,2000-11-27 03:42:00
239629,2000-11-27 04:30:00
338904,2000-11-27 04:33:00
180625,2000-11-27 04:39:00
180624,2000-11-27 04:42:00
180623,2000-11-27 04:49:00
85216,2000-11-27 04:58:00
390843,2000-11-27 05:05:00
55297,2000-11-27 05:06:00
180622,2000-11-27 05:15:00
80474,2000-11-27 05:38:00
369173,2000-11-27 05:38:00
82815,2000-11-27 05:48:00
114874,2000-11-27 05:53:00
114790,2000-11-27 05:54:00
154087,2000-11-27 06:00:00
293962,2000-11-27 06:00:00
369174,2000-11-27 06:08:00
369175,2000-11-27 06:09:00
154086,2000-11-27 06:16:00
114791,2000-11-27 06:22:00
10683,2000-11-27 06:24:00
333517,2000-11-27 06:38:00
333518,2000-11-27 06:39:00
85217,2000-11-27 07:07:00
395811,2000-11-27 07:21:00
176007,2000-11-27 07:21:00
80475,2000-11-27 07:29:00
80476,2000-11-27 07:46:00
276351,2000-11-27 07:51:00
384582,2000-11-27 07:52:00
108802,2000-11-27 08:01:00
168475,2000-11-27 08:14:00
333519,2000-11-27 08:16:00
35950,2000-11-27 08:28:00
369176,2000-11-27 08:28:00
218240,2000-11-27 08:29:00
36406,2000-11-27 08:29:00
369177,2000-11-27 08:30:00
129624,2000-11-27 08:33:00
120826,2000-11-27 08:33:00
218239,2000-11-27 08:33:00
338905,2000-11-27 08:34:00
369178,2000-11-27 08:34:00
218238,2000-11-27 08:41:00
176006,2000-11-27 08:42:00
384583,2000-11-27 08:42:00
369179,2000-11-27 08:44:00
369180,2000-11-27 08:48:00
114792,2000-11-27 08:48:00
82814,2000-11-27 08:49:00
186280,2000-11-27 08:49:00
218237,2000-11-27 08:55:00
108800,2000-11-27 09:10:00
10680,2000-11-27 09:15:00
186283,2000-11-27 09:15:00
180621,2000-11-27 09:17:00
265738,2000-11-27 09:19:00
186284,2000-11-27 09:19:00
108799,2000-11-27 09:19:00
180620,2000-11-27 09:20:00
218232,2000-11-27 09:23:00
369181,2000-11-27 09:31:00
369182,2000-11-27 09:35:00
369183,2000-11-27 09:37:00
154085,2000-11-27 09:44:00
180619,2000-11-27 09:59:00
180618,2000-11-27 10:16:00
242906,2000-11-27 10:28:00
114873,2000-11-27 10:28:00
180617,2000-11-27 10:29:00
369184,2000-11-27 10:31:00
10677,2000-11-27 10:31:00
180616,2000-11-27 10:31:00
114872,2000-11-27 10:34:00
276352,2000-11-27 10:39:00
276353,2000-11-27 10:57:00
330640,2000-11-27 10:57:00
180615,2000-11-27 10:57:00
180614,2000-11-27 11:00:00
180613,2000-11-27 11:03:00
369185,2000-11-27 11:12:00
180612,2000-11-27 11:13:00
186503,2000-11-27 11:13:00
152727,2000-11-27 11:40:00
276354,2000-11-27 11:41:00
378672,2000-11-27 13:31:00
152726,2000-11-27 13:36:00
152725,2000-11-27 13:56:00
152724,2000-11-27 14:15:00
115455,2000-11-27 16:01:00
152723,2000-11-27 18:00:00
152722,2000-11-27 18:16:00
36405,2000-11-27 21:16:00
152721,2000-11-27 21:44:00
114793,2000-11-28 00:08:00
201097,2000-11-28 00:10:00
114794,2000-11-28 00:11:00
201096,2000-11-28 00:14:00
114795,2000-11-28 00:17:00
180611,2000-11-28 00:19:00
10674,2000-11-28 00:27:00
108796,2000-11-28 00:27:00
180610,2000-11-28 00:27:00
82813,2000-11-28 00:30:00
82812,2000-11-28 00:32:00
333520,2000-11-28 00:39:00
242909,2000-11-28 00:41:00
180609,2000-11-28 00:55:00
218224,2000-11-28 00:55:00
384584,2000-11-28 01:03:00
180608,2000-11-28 01:07:00
82811,2000-11-28 01:18:00
333521,2000-11-28 01:20:00
333522,2000-11-28 01:20:00
333523,2000-11-28 01:21:00
250380,2000-11-28 01:23:00
384585,2000-11-28 01:23:00
242912,2000-11-28 01:30:00
384586,2000-11-28 01:32:00
199717,2000-11-28 01:35:00
384587,2000-11-28 01:49:00
333524,2000-11-28 02:04:00
333525,2000-11-28 02:13:00
180607,2000-11-28 02:16:00
180606,2000-11-28 02:25:00
186302,2000-11-28 02:26:00
180605,2000-11-28 02:32:00
186303,2000-11-28 02:38:00
82810,2000-11-28 02:40:00
338906,2000-11-28 02:49:00
80477,2000-11-28 02:50:00
10672,2000-11-28 02:52:00
180604,2000-11-28 02:52:00
186305,2000-11-28 02:53:00
180603,2000-11-28 02:55:00
395800,2000-11-28 02:56:00
176005,2000-11-28 02:57:00
289282,2000-11-28 02:59:00
338907,2000-11-28 03:09:00
324964,2000-11-28 03:11:00
154084,2000-11-28 03:14:00
265737,2000-11-28 03:23:00
108790,2000-11-28 03:23:00
289283,2000-11-28 03:40:00
218216,2000-11-28 03:43:00
120720,2000-11-28 03:43:00
129625,2000-11-28 03:43:00
82809,2000-11-28 03:53:00
333526,2000-11-28 04:05:00
114796,2000-11-28 04:05:00
333527,2000-11-28 04:17:00
154083,2000-11-28 04:20:00
250858,2000-11-28 04:24:00
281811,2000-11-28 05:21:00
218205,2000-11-28 05:23:00
108786,2000-11-28 05:28:00
180602,2000-11-28 05:28:00
180601,2000-11-28 05:32:00
114797,2000-11-28 05:37:00
180600,2000-11-28 05:55:00
180599,2000-11-28 05:57:00
121069,2000-11-28 06:18:00
125331,2000-11-28 06:18:00
201095,2000-11-28 06:23:00
82808,2000-11-28 06:34:00
82807,2000-11-28 06:36:00
199716,2000-11-28 06:40:00
114871,2000-11-28 06:40:00
82806,2000-11-28 06:48:00
114870,2000-11-28 06:51:00
82805,2000-11-28 06:55:00
180598,2000-11-28 07:30:00
36404,2000-11-28 07:35:00
363144,2000-11-28 07:46:00
338908,2000-11-28 07:49:00
36403,2000-11-28 07:50:00
36402,2000-11-28 07:50:00
338909,2000-11-28 07:51:00
289284,2000-11-28 08:00:00
108781,2000-11-28 08:02:00
265736,2000-11-28 08:02:00
108778,2000-11-28 08:22:00
186315,2000-11-28 08:22:00
114798,2000-11-28 08:25:00
55288,2000-11-28 08:30:00
338910,2000-11-28 08:31:00
180597,2000-11-28 08:34:00
108776,2000-11-28 08:34:00
36401,2000-11-28 08:45:00
36400,2000-11-28 08:47:00
108775,2000-11-28 08:51:00
180596,2000-11-28 08:51:00
252783,2000-11-28 08:59:00
114869,2000-11-28 09:03:00
114799,2000-11-28 09:14:00
180595,2000-11-28 09:25:00
218190,2000-11-28 09:36:00
333528,2000-11-28 09:49:00
333529,2000-11-28 09:49:00
36399,2000-11-28 09:53:00
201094,2000-11-28 09:56:00
176004,2000-11-28 10:00:00
108772,2000-11-28 10:15:00
369187,2000-11-28 10:18:00
369188,2000-11-28 10:21:00
369189,2000-11-28 10:22:00
369190,2000-11-28 10:23:00
369191,2000-11-28 10:42:00
369192,2000-11-28 10:44:00
369193,2000-11-28 10:56:00
158646,2000-11-28 11:00:00
39075,2000-11-28 14:37:00
39076,2000-11-28 14:59:00
39077,2000-11-28 15:06:00
39078,2000-11-28 15:14:00
152720,2000-11-28 15:14:00
115472,2000-11-28 16:01:00
152719,2000-11-28 16:20:00
363145,2000-11-28 22:08:00
201093,2000-11-28 22:14:00
201092,2000-11-28 22:51:00
39079,2000-11-28 23:04:00
333530,2000-11-28 23:08:00
55284,2000-11-28 23:26:00
338911,2000-11-28 23:31:00
338912,2000-11-28 23:47:00
338913,2000-11-28 23:53:00
384588,2000-11-28 23:59:00
82804,2000-11-29 00:08:00
82803,2000-11-29 00:12:00
82802,2000-11-29 00:19:00
180594,2000-11-29 00:22:00
378523,2000-11-29 00:23:00
180593,2000-11-29 00:25:00
180592,2000-11-29 00:26:00
338914,2000-11-29 00:35:00
36398,2000-11-29 00:42:00
289285,2000-11-29 00:47:00
35806,2000-11-29 00:50:00
174405,2000-11-29 01:05:00
114800,2000-11-29 01:13:00
176003,2000-11-29 01:16:00
114801,2000-11-29 01:17:00
154082,2000-11-29 01:24:00
154081,2000-11-29 01:25:00
114802,2000-11-29 01:26:00
289286,2000-11-29 01:30:00
174394,2000-11-29 01:40:00
36397,2000-11-29 01:56:00
252847,2000-11-29 02:08:00
289287,2000-11-29 02:09:00
199715,2000-11-29 02:19:00
36396,2000-11-29 02:31:00
289288,2000-11-29 02:37:00
35123,2000-11-29 02:45:00
218180,2000-11-29 02:45:00
218178,2000-11-29 02:53:00
127671,2000-11-29 02:56:00
35122,2000-11-29 02:56:00
218177,2000-11-29 02:56:00
338915,2000-11-29 03:10:00
154080,2000-11-29 03:10:00
180591,2000-11-29 03:32:00
289289,2000-11-29 03:33:00
154079,2000-11-29 03:34:00
395787,2000-11-29 03:34:00
180589,2000-11-29 03:41:00
180590,2000-11-29 03:41:00
176002,2000-11-29 03:57:00
338916,2000-11-29 04:13:00
180588,2000-11-29 04:24:00
39080,2000-11-29 04:38:00
333531,2000-11-29 04:39:00
218146,2000-11-29 05:01:00
338917,2000-11-29 05:10:00
338918,2000-11-29 05:12:00
180587,2000-11-29 05:13:00
154078,2000-11-29 05:18:00
333532,2000-11-29 05:23:00
89162,2000-11-29 05:33:00
36395,2000-11-29 05:38:00
82801,2000-11-29 05:49:00
82800,2000-11-29 05:51:00
333533,2000-11-29 05:53:00
289290,2000-11-29 06:23:00
159940,2000-11-29 06:35:00
242928,2000-11-29 06:39:00
114868,2000-11-29 06:39:00
114867,2000-11-29 06:41:00
254421,2000-11-29 06:42:00
218128,2000-11-29 06:47:00
180586,2000-11-29 06:48:00
180585,2000-11-29 06:51:00
114866,2000-11-29 06:51:00
114865,2000-11-29 06:52:00
218147,2000-11-29 06:57:00
114864,2000-11-29 06:59:00
218144,2000-11-29 07:02:00
180584,2000-11-29 07:28:00
180583,2000-11-29 07:32:00
180582,2000-11-29 07:39:00
338919,2000-11-29 07:51:00
180581,2000-11-29 07:53:00
108764,2000-11-29 07:54:00
265734,2000-11-29 07:54:00
180580,2000-11-29 07:54:00
218136,2000-11-29 08:12:00
276355,2000-11-29 08:13:00
114803,2000-11-29 08:28:00
384995,2000-11-29 08:28:00
114804,2000-11-29 08:30:00
384589,2000-11-29 08:41:00
384590,2000-11-29 08:42:00
242931,2000-11-29 09:04:00
199714,2000-11-29 09:04:00
180579,2000-11-29 09:04:00
180578,2000-11-29 09:06:00
375947,2000-11-29 09:09:00
154077,2000-11-29 09:12:00
180577,2000-11-29 09:45:00
327103,2000-11-29 09:49:00
218122,2000-11-29 10:00:00
395777,2000-11-29 10:25:00
276356,2000-11-29 13:13:00
152718,2000-11-29 13:24:00
152717,2000-11-29 13:25:00
114805,2000-11-29 14:14:00
39081,2000-11-29 14:21:00
39082,2000-11-29 14:28:00
39083,2000-11-29 14:54:00
39084,2000-11-29 14:58:00
152716,2000-11-29 15:10:00
152715,2000-11-29 15:34:00
89658,2000-11-29 15:47:00
115483,2000-11-29 16:01:00
152714,2000-11-29 17:18:00
152713,2000-11-29 21:12:00
82799,2000-11-29 23:22:00
338920,2000-11-29 23:40:00
128086,2000-11-29 23:45:00
127664,2000-11-30 00:07:00
128042,2000-11-30 00:07:00
369194,2000-11-30 00:11:00
338921,2000-11-30 00:27:00
180576,2000-11-30 00:32:00
180575,2000-11-30 00:38:00
333534,2000-11-30 01:04:00
333535,2000-11-30 01:07:00
338922,2000-11-30 01:09:00
338923,2000-11-30 01:10:00
327106,2000-11-30 01:16:00
239605,2000-11-30 01:19:00
327107,2000-11-30 01:26:00
35803,2000-11-30 01:33:00
114863,2000-11-30 01:43:00
114862,2000-11-30 01:44:00
128871,2000-11-30 01:48:00
127662,2000-11-30 01:48:00
218107,2000-11-30 01:48:00
180574,2000-11-30 02:00:00
35119,2000-11-30 02:04:00
338924,2000-11-30 02:04:00
180573,2000-11-30 02:07:00
55278,2000-11-30 02:11:00
363146,2000-11-30 02:19:00
114861,2000-11-30 02:24:00
242937,2000-11-30 02:24:00
180572,2000-11-30 02:26:00
186335,2000-11-30 02:34:00
254422,2000-11-30 02:35:00
186337,2000-11-30 02:40:00
384591,2000-11-30 02:50:00
180571,2000-11-30 02:51:00
199713,2000-11-30 02:56:00
71492,2000-11-30 02:56:00
242938,2000-11-30 02:56:00
199712,2000-11-30 03:12:00
242939,2000-11-30 03:12:00
375948,2000-11-30 03:13:00
108748,2000-11-30 04:12:00
159785,2000-11-30 04:12:00
363147,2000-11-30 04:54:00
218081,2000-11-30 04:55:00
218087,2000-11-30 04:55:00
289291,2000-11-30 04:55:00
168492,2000-11-30 05:02:00
338925,2000-11-30 05:14:00
338926,2000-11-30 05:22:00
384592,2000-11-30 05:34:00
289292,2000-11-30 05:40:00
333536,2000-11-30 05:42:00
338927,2000-11-30 05:43:00
265731,2000-11-30 05:45:00
327111,2000-11-30 05:45:00
338928,2000-11-30 05:52:00
289293,2000-11-30 05:54:00
333537,2000-11-30 05:59:00
289294,2000-11-30 06:18:00
108746,2000-11-30 06:21:00
180570,2000-11-30 06:21:00
369195,2000-11-30 06:40:00
218084,2000-11-30 06:45:00
218083,2000-11-30 06:52:00
129629,2000-11-30 06:52:00
218082,2000-11-30 06:54:00
55272,2000-11-30 06:59:00
176001,2000-11-30 07:03:00
338929,2000-11-30 07:06:00
252846,2000-11-30 07:18:00
252636,2000-11-30 07:18:00
289295,2000-11-30 07:25:00
218075,2000-11-30 07:27:00
108739,2000-11-30 07:38:00
180569,2000-11-30 07:38:00
338930,2000-11-30 07:46:00
10657,2000-11-30 08:00:00
333538,2000-11-30 08:07:00
333540,2000-11-30 08:08:00
333539,2000-11-30 08:08:00
180568,2000-11-30 08:20:00
180567,2000-11-30 08:36:00
36394,2000-11-30 08:39:00
333541,2000-11-30 08:46:00
327112,2000-11-30 09:00:00
114806,2000-11-30 09:17:00
369196,2000-11-30 09:18:00
265730,2000-11-30 09:20:00
375949,2000-11-30 09:31:00
199711,2000-11-30 09:48:00
242945,2000-11-30 09:48:00
174366,2000-11-30 09:48:00
289296,2000-11-30 10:09:00
100352,2000-11-30 10:20:00
242946,2000-11-30 10:21:00
154076,2000-11-30 10:24:00
333542,2000-11-30 11:24:00
145210,2000-11-30 11:49:00
369197,2000-11-30 11:55:00
115489,2000-11-30 16:01:00
35801,2000-11-30 16:01:00
152712,2000-11-30 22:24:00
120818,2000-11-30 23:59:00
218063,2000-11-30 23:59:00
127658,2000-11-30 23:59:00
126808,2000-11-30 23:59:00
289297,2000-12-01 00:01:00
378673,2000-12-01 00:03:00
239600,2000-12-01 00:18:00
180566,2000-12-01 00:26:00
176000,2000-12-01 00:27:00
330679,2000-12-01 00:41:00
330678,2000-12-01 00:41:00
384593,2000-12-01 00:43:00
175999,2000-12-01 00:47:00
175998,2000-12-01 01:03:00
333543,2000-12-01 01:17:00
333544,2000-12-01 01:23:00
218061,2000-12-01 01:28:00
333545,2000-12-01 01:38:00
384594,2000-12-01 01:55:00
289298,2000-12-01 02:18:00
281810,2000-12-01 03:06:00
281809,2000-12-01 03:08:00
265728,2000-12-01 03:35:00
327115,2000-12-01 03:35:00
369794,2000-12-01 03:44:00
234035,2000-12-01 03:50:00
234034,2000-12-01 03:53:00
363148,2000-12-01 03:55:00
180565,2000-12-01 03:59:00
234033,2000-12-01 04:00:00
234032,2000-12-01 04:04:00
218059,2000-12-01 04:11:00
129630,2000-12-01 04:17:00
218053,2000-12-01 04:17:00
364848,2000-12-01 04:29:00
363149,2000-12-01 04:31:00
114807,2000-12-01 04:36:00
114808,2000-12-01 04:39:00
327116,2000-12-01 04:45:00
333546,2000-12-01 04:46:00
174350,2000-12-01 04:54:00
55255,2000-12-01 05:12:00
270746,2000-12-01 05:47:00
270747,2000-12-01 05:48:00
270748,2000-12-01 05:49:00
270749,2000-12-01 05:51:00
95891,2000-12-01 05:56:00
154637,2000-12-01 05:59:00
234031,2000-12-01 06:14:00
234030,2000-12-01 06:20:00
289299,2000-12-01 06:21:00
234029,2000-12-01 06:24:00
55252,2000-12-01 06:28:00
234028,2000-12-01 06:28:00
369796,2000-12-01 06:30:00
234027,2000-12-01 06:31:00
289300,2000-12-01 06:35:00
234026,2000-12-01 06:43:00
270750,2000-12-01 06:54:00
365818,2000-12-01 06:54:00
289301,2000-12-01 06:56:00
365797,2000-12-01 06:57:00
218052,2000-12-01 07:05:00
289302,2000-12-01 07:18:00
175997,2000-12-01 07:19:00
234025,2000-12-01 07:19:00
188570,2000-12-01 07:19:00
234024,2000-12-01 07:21:00
108719,2000-12-01 07:40:00
159784,2000-12-01 07:40:00
218043,2000-12-01 08:19:00
218042,2000-12-01 08:20:00
180564,2000-12-01 08:38:00
175996,2000-12-01 08:40:00
218046,2000-12-01 08:41:00
242967,2000-12-01 09:12:00
10647,2000-12-01 09:17:00
253592,2000-12-01 09:17:00
234023,2000-12-01 09:19:00
218045,2000-12-01 09:42:00
234022,2000-12-01 09:42:00
252782,2000-12-01 10:13:00
252032,2000-12-02 01:47:00
154075,2000-12-02 01:47:00
156809,2000-12-02 01:47:00
154074,2000-12-02 02:02:00
154073,2000-12-02 02:03:00
154072,2000-12-02 02:05:00
154071,2000-12-02 02:08:00
154070,2000-12-02 02:12:00
154069,2000-12-02 02:15:00
154068,2000-12-02 02:18:00
154066,2000-12-02 02:20:00
154067,2000-12-02 02:20:00
154065,2000-12-02 02:26:00
154064,2000-12-02 02:34:00
154063,2000-12-02 02:37:00
154062,2000-12-02 02:45:00
154061,2000-12-02 02:56:00
154060,2000-12-02 03:34:00
154059,2000-12-02 10:17:00
36393,2000-12-02 11:45:00
152711,2000-12-02 13:47:00
152710,2000-12-02 14:02:00
152709,2000-12-02 14:03:00
152708,2000-12-02 14:05:00
152707,2000-12-02 14:08:00
152706,2000-12-02 14:12:00
152705,2000-12-02 14:15:00
152704,2000-12-02 14:18:00
152702,2000-12-02 14:20:00
152703,2000-12-02 14:20:00
152701,2000-12-02 14:26:00
152700,2000-12-02 14:34:00
152699,2000-12-02 14:37:00
152698,2000-12-02 14:45:00
152697,2000-12-02 14:56:00
152696,2000-12-02 15:34:00
152695,2000-12-02 22:17:00
378674,2000-12-03 06:06:00
378675,2000-12-03 06:08:00
378676,2000-12-03 06:12:00
378677,2000-12-03 06:27:00
378678,2000-12-03 06:29:00
378679,2000-12-03 06:33:00
378680,2000-12-03 06:36:00
36392,2000-12-03 06:39:00
378681,2000-12-03 06:45:00
378682,2000-12-03 06:53:00
266056,2000-12-03 07:22:00
266057,2000-12-03 07:26:00
234021,2000-12-03 08:39:00
234020,2000-12-03 08:43:00
154058,2000-12-03 10:01:00
114809,2000-12-03 15:47:00
114810,2000-12-03 15:56:00
115497,2000-12-03 16:01:00
114811,2000-12-03 16:04:00
152694,2000-12-03 22:01:00
363150,2000-12-03 22:16:00
327123,2000-12-03 23:00:00
338931,2000-12-03 23:29:00
338932,2000-12-03 23:38:00
338933,2000-12-03 23:50:00
180563,2000-12-04 00:16:00
180562,2000-12-04 00:17:00
338934,2000-12-04 00:21:00
333547,2000-12-04 00:26:00
108713,2000-12-04 00:41:00
218026,2000-12-04 00:51:00
289303,2000-12-04 00:55:00
384595,2000-12-04 00:57:00
175995,2000-12-04 01:12:00
180561,2000-12-04 01:14:00
180560,2000-12-04 01:19:00
108711,2000-12-04 01:30:00
36391,2000-12-04 01:30:00
333548,2000-12-04 01:34:00
333549,2000-12-04 01:36:00
186355,2000-12-04 01:38:00
108710,2000-12-04 01:42:00
180559,2000-12-04 01:42:00
10643,2000-12-04 01:46:00
327129,2000-12-04 01:48:00
218018,2000-12-04 02:04:00
384596,2000-12-04 02:18:00
378683,2000-12-04 02:24:00
10641,2000-12-04 02:29:00
114860,2000-12-04 02:34:00
218014,2000-12-04 02:36:00
333550,2000-12-04 02:37:00
247746,2000-12-04 02:43:00
369198,2000-12-04 02:48:00
369199,2000-12-04 02:51:00
338935,2000-12-04 02:52:00
218013,2000-12-04 02:57:00
114812,2000-12-04 03:00:00
180558,2000-12-04 03:02:00
384597,2000-12-04 03:13:00
384598,2000-12-04 03:14:00
363151,2000-12-04 03:15:00
10638,2000-12-04 03:22:00
175994,2000-12-04 03:27:00
363152,2000-12-04 03:33:00
39085,2000-12-04 03:37:00
338936,2000-12-04 03:41:00
180557,2000-12-04 03:48:00
281808,2000-12-04 04:13:00
333551,2000-12-04 04:29:00
114859,2000-12-04 04:38:00
281807,2000-12-04 04:40:00
80478,2000-12-04 04:41:00
384599,2000-12-04 04:43:00
201091,2000-12-04 04:44:00
369801,2000-12-04 05:00:00
234019,2000-12-04 05:17:00
175993,2000-12-04 05:28:00
333552,2000-12-04 05:33:00
180556,2000-12-04 05:36:00
180555,2000-12-04 05:48:00
384600,2000-12-04 05:50:00
338937,2000-12-04 05:56:00
384601,2000-12-04 06:26:00
34614,2000-12-04 06:32:00
108696,2000-12-04 06:55:00
180554,2000-12-04 06:58:00
338938,2000-12-04 07:08:00
114813,2000-12-04 07:12:00
114814,2000-12-04 07:14:00
384602,2000-12-04 07:18:00
254423,2000-12-04 07:23:00
378684,2000-12-04 07:26:00
338939,2000-12-04 07:33:00
108695,2000-12-04 07:43:00
338940,2000-12-04 07:43:00
378685,2000-12-04 07:49:00
362630,2000-12-04 07:57:00
353981,2000-12-04 07:57:00
363153,2000-12-04 08:00:00
154057,2000-12-04 08:08:00
338941,2000-12-04 08:13:00
242978,2000-12-04 08:14:00
333553,2000-12-04 08:14:00
114858,2000-12-04 08:25:00
364847,2000-12-04 08:28:00
378686,2000-12-04 08:31:00
